r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w,  misc
5.763157894736842257e-02,-9.712271797528990191e+01,2.646862939520660163e+01,1.304730058085038058e+00,1.746669649009079706e+01,2.159788816521447663e-02,4.198453729160955827e-01,9.041080452759926445e-01,5.064036630928333693e+01,-4.068086908095835952e+01,3.015814302566265326e+01,5.644184889433154240e+01,1.050194438128348340e+00,5.560037136247542477e+00,0.000000000000000000e+00
6.131578947368421240e-02,-1.034468646486629666e+02,2.960527060637031838e+01,1.292058587848301299e+00,1.708160714377034139e+01,2.928801700024907806e-02,4.565092892439414629e-01,9.203750638027676789e-01,5.175109984674647023e+01,-4.060370715613334625e+01,3.208606084465477437e+01,6.284315749252962746e+01,-3.356140433350295882e-01,5.542881051358806488e+00,0.000000000000000000e+00
6.500000000000000222e-02,5.092919583143286388e+01,3.287375784624203590e+01,-9.976054461518788496e-01,1.471585816837681762e+02,9.776598646804085524e-02,-9.728580511512623097e-02,4.925768422735796181e-01,5.290889918450682927e+01,-4.052654523130833297e+01,3.401397866364690259e+01,-9.145574106274119686e+01,-1.604121897347089210e+00,5.058862262548685429e+00,0.000000000000000000e+00
6.868421052631579204e-02,-5.518185457792335313e+01,3.603523800168687075e+01,9.922961423191025698e-01,3.203450790689142735e+01,5.496470268184757563e-02,1.443464991146963528e-01,5.073637179270577002e-01,5.411074322760271826e+01,-4.044938330648331970e+01,3.594189648263905923e+01,1.473247127144003343e+01,-2.553867533012406987e+00,4.236745284882436735e+00,0.000000000000000000e+00
7.236842105263158187e-02,1.965281805827283534e+01,3.888932536585819122e+01,-4.679204401744930797e-01,1.145876441476799528e+02,6.172984481352312286e-02,-1.597618663478014150e-02,3.168037767627601697e-01,5.535376314695919575e+01,-4.037222138165830643e+01,3.786981430163118034e+01,-6.002503943993114177e+01,-3.072129157314878789e+00,3.282061659429089229e+00,0.000000000000000000e+00
7.605263157894737169e-02,-2.220650354625478684e+01,4.132961775442174712e+01,4.930423498034276486e-01,5.841742090171747748e+01,5.287004192508738820e-02,4.523334240337197054e-02,3.210550257860110834e-01,5.663524784597152717e+01,-4.029505945683329315e+01,3.979773212062330856e+01,-1.808855591057850631e+01,-3.163265089201186875e+00,2.415164584708467288e+00,0.000000000000000000e+00
7.973684210526316152e-02,-3.310057479437753614e+01,4.336407931017978967e+01,6.519701753812809919e-01,4.820041613780406919e+01,5.709432042168946508e-02,6.721567927167672318e-02,3.499754740257756125e-01,5.795264570991086117e+01,-4.021789753200827988e+01,4.172564993961546520e+01,-7.117322737630743745e+00,-2.936714807165063501e+00,1.809680512221056858e+00,0.000000000000000000e+00
8.342105263157895134e-02,-3.927276354067313946e+01,4.509390992858339331e+01,7.165091723282553948e-01,4.339149288762361323e+01,5.903158951584315528e-02,7.934883195551056811e-02,3.580457397744788994e-01,5.930356341014538657e+01,-4.014073560718326661e+01,4.365356775860758631e+01,-8.679720665101271493e-01,-2.564362640464543652e+00,1.560922042364458751e+00,0.000000000000000000e+00
8.710526315789474117e-02,-4.424641421138898068e+01,4.668489305929387712e+01,7.585878750555427041e-01,3.986944970285331635e+01,5.977892846972134022e-02,8.784165368313419375e-02,3.576194315930780743e-01,6.068576244608516390e+01,-4.006357368235826044e+01,4.558148557759971453e+01,4.182840529030720234e+00,-2.250624145016365762e+00,1.691380404521283909e+00,0.000000000000000000e+00
9.078947368421053099e-02,-4.989193327076490192e+01,4.838370303925562155e+01,8.007438980519354654e-01,3.634297639299246185e+01,6.037621165662146461e-02,9.729675659754549732e-02,3.566863322409913328e-01,6.209715401162186055e+01,-3.998641175753324717e+01,4.750940339659183564e+01,9.905521513231654751e+00,-2.246776982003775736e+00,2.142932600779216656e+00,0.000000000000000000e+00
9.447368421052632081e-02,-5.977793087351500390e+01,5.057012271638754441e+01,8.686486243195059576e-01,3.134121105775842153e+01,6.240370570657780697e-02,1.177086927904915648e-01,3.683598541094039724e-01,6.353579267768957806e+01,-3.990924983270822679e+01,4.943732121558399228e+01,1.986868104080677710e+01,-2.852295160229682658e+00,2.674717134093512527e+00,0.000000000000000000e+00
9.815789473684211064e-02,-1.012257556972375028e+02,5.360613143198683161e+01,1.083773446851684641e+00,1.790435554705263144e+01,6.972397214526043774e-02,2.496437624279064238e-01,4.898855381130741704e-01,6.499986929356457210e+01,-3.983208790788322062e+01,5.136523903457612050e+01,6.139366778935427504e+01,-4.155058472944702430e+00,2.714987588738341451e+00,0.000000000000000000e+00
3.184210526315789380e-02,-4.569279800904557476e+01,1.242403447120004856e+01,1.305311123766523584e+00,2.521118165669955147e+01,6.299889728227165558e-03,1.238675300068748791e-01,5.670447074205586802e-01,4.632236631677766070e+01,-4.322170103412483400e+01,1.666271829271771665e+01,1.523657649777703682e+00,3.733061161580302212e+00,-4.238683821517668093e+00,0.000000000000000000e+00
3.552631578947368363e-02,-4.603266016493100210e+01,1.360557063123779820e+01,1.283414739591373532e+00,2.535464094542157909e+01,8.928591634163745433e-03,1.225766030570670101e-01,5.542928527346357992e-01,4.719206803855779242e+01,-4.337602488377486054e+01,1.859063611170988040e+01,1.932227179413835927e+00,4.183190071598396287e+00,-4.985065480472082200e+00,0.000000000000000000e+00
3.921052631578947345e-02,-4.667285635235479191e+01,1.481031696575631429e+01,1.263524651938488397e+00,2.538314791096605916e+01,1.138830040333138269e-02,1.226286461419155982e-01,5.444952281054876719e-01,4.812382275194597270e+01,-4.353034873342488709e+01,2.051855393070200861e+01,2.130421062755956996e+00,4.858654413508652681e+00,-5.708236964945693437e+00,0.000000000000000000e+00
4.289473684210526327e-02,-4.745672769867734786e+01,1.604468707085925061e+01,1.244770104428062352e+00,2.534659321887994565e+01,1.377362460499120464e-02,1.231770666329860681e-01,5.356278390368089948e-01,4.911409891976306596e+01,-4.368467258307490653e+01,2.244647174969409420e+01,2.183347514385893362e+00,5.616150347947538535e+00,-6.401784678834842701e+00,0.000000000000000000e+00
4.657894736842105310e-02,-4.823963584417307260e+01,1.730965282172982000e+01,1.226280123984099246e+00,2.529487995048735627e+01,1.612571661364659362e-02,1.234912855765859518e-01,5.260640009720227717e-01,5.015943056968001201e+01,-4.383899643272493307e+01,2.437438956868622597e+01,2.157878422208518998e+00,6.327272385552689116e+00,-7.064736746956405078e+00,0.000000000000000000e+00
5.026315789473684292e-02,-4.899727278765983129e+01,1.860033205181916571e+01,1.207981636017920524e+00,2.523219497130919819e+01,1.842159323355673645e-02,1.234368680288509407e-01,5.155337112128093313e-01,5.125644938330732003e+01,-4.399332028237495962e+01,2.630230738767838616e+01,2.065314219110746308e+00,6.970476372241392937e+00,-7.701975335859220451e+00,0.000000000000000000e+00
5.394736842105263275e-02,-4.977963840368431647e+01,1.990682985571455532e+01,1.190376982925475779e+00,2.512975618218710849e+01,2.061133044416916041e-02,1.232108606298463332e-01,5.044423180839882059e-01,5.240190929371998152e+01,-4.414764413202498616e+01,2.823022520667052149e+01,1.881234006785909685e+00,7.589397777860412475e+00,-8.323395350955966165e+00,0.000000000000000000e+00
5.763157894736842257e-02,-5.064186280218022773e+01,2.121560358493769272e+01,1.174074743115505637e+00,2.495269460879745793e+01,2.264366489497805085e-02,1.230027106960665528e-01,4.931335718482880437e-01,5.359270433375873921e+01,-4.430196798167501981e+01,3.015814302566265326e+01,1.577460561863716748e+00,8.231427242533229105e+00,-8.942539440724960542e+00,0.000000000000000000e+00
6.131578947368421240e-02,-5.163531189611821048e+01,2.251083662600583324e+01,1.159680734902168053e+00,2.466629941858722930e+01,2.446966230717432383e-02,1.229549934576442960e-01,4.818194877573631629e-01,5.482588060322265022e+01,-4.445629183132503925e+01,3.208606084465478148e+01,1.124346130856231696e+00,8.938759875164294044e+00,-9.575224218648951791e+00,0.000000000000000000e+00
6.500000000000000222e-02,-5.280630018660809100e+01,2.377568347865538101e+01,1.147740080811139540e+00,2.423933739151765110e+01,2.604358358901376694e-02,1.231626066488564070e-01,4.705921206344822472e-01,5.609864326315466343e+01,-4.461061568097506580e+01,3.401397866364694522e+01,4.893095505848705784e-01,9.746064311788174450e+00,-1.023829518499156777e+01,0.000000000000000000e+00
6.868421052631579204e-02,-5.420757495390104452e+01,2.499365088447455108e+01,1.138772315602494478e+00,2.364204137852615872e+01,2.732364692419851637e-02,1.237239101742499126e-01,4.595284401975157085e-01,5.740835944310953920e+01,-4.476493953062508524e+01,3.594189648263907344e+01,-3.715562123722691013e-01,1.068889812774352777e+01,-1.094824559816452769e+01,0.000000000000000000e+00
7.236842105263158187e-02,-5.591717000374480051e+01,2.615093455317853355e+01,1.133343353277758370e+00,2.284198689575795527e+01,2.827587272899961812e-02,1.248138559895664995e-01,4.488165808260363154e-01,5.875255788360666998e+01,-4.491926338027511179e+01,3.786981430163115192e+01,-1.526916496977861470e+00,1.181772304860493250e+01,-1.171887974845262193e+01,0.000000000000000000e+00
7.605263157894737169e-02,-5.806668622351153175e+01,2.724167017165295945e+01,1.132136330651535960e+00,2.180003308690619690e+01,2.888346766536330906e-02,1.267854959747904964e-01,4.389017921734618688e-01,6.012892604827198539e+01,-4.507358722992513833e+01,3.979773212062328724e+01,-3.090821834083016029e+00,1.321865158518411931e+01,-1.255606194897032957e+01,0.000000000000000000e+00
7.973684210526316152e-02,-6.089224338956348959e+01,2.828080179299024977e+01,1.135999081868684701e+00,2.046760263374343936e+01,2.916715794164260328e-02,1.303536908142682582e-01,4.307154870747882391e-01,6.153530534177342304e+01,-4.522791107957516488e+01,4.172564993961545099e+01,-5.258499405236449320e+00,1.505161690454828260e+01,-1.344484814662520478e+01,0.000000000000000000e+00
8.342105263157895134e-02,-6.484555468514560062e+01,2.933594626392416416e+01,1.145950690707453035e+00,1.878630633680582207e+01,2.922971020193595310e-02,1.370183244511841703e-01,4.261517597144861558e-01,6.296968497004515086e+01,-4.538223492922519142e+01,4.365356775860757921e+01,-8.376079468947281725e+00,1.763837406465840729e+01,-1.431762149468341860e+01,0.000000000000000000e+00
8.710526315789474117e-02,-7.088199767985052802e+01,3.060402276909020003e+01,1.163213724086594736e+00,1.668609627147641561e+01,2.934988508637707480e-02,1.502480934956152148e-01,4.292607389829909414e-01,6.443019488471914258e+01,-4.553655877887521086e+01,4.558148557759971453e+01,-1.309298151002361976e+01,2.170715554510769607e+01,-1.497746280850951806e+01,0.000000000000000000e+00
9.078947368421053099e-02,-8.139855747811445497e+01,3.257328223925546951e+01,1.190143178947839608e+00,1.403204105222793885e+01,3.291924480276361281e-02,1.786152587028030370e-01,4.500041016228656376e-01,6.591509816782314601e+01,-4.569088262852524451e+01,4.750940339659184986e+01,-2.077850651825750106e+01,2.923519504141758318e+01,-1.493612115733638745e+01,0.000000000000000000e+00
9.447368421052632081e-02,-1.047832354120924663e+02,3.621206962248312067e+01,1.238055360473847788e+00,1.017576415241187249e+01,1.184003525059875439e-01,4.069476291172390847e-01,8.460137934589488928e-01,6.742278313744806439e+01,-4.584520647817526395e+01,4.943732121558395676e+01,-3.549222471550288560e+01,4.756432824737181875e+01,-1.322525159310084675e+01,0.000000000000000000e+00
9.815789473684211064e-02,-2.142333929122637812e+02,4.247475452803554674e+01,1.375070620464103444e+00,1.214256914971429069e+00,1.194859220958164187e-01,6.772344698431261856e-01,6.975235213131827372e-01,6.895175539070530135e+01,-4.599953032782529050e+01,5.136523903457609208e+01,-9.266187900322739779e+01,1.407613709137422973e+02,-8.890484506540555998e+00,0.000000000000000000e+00
3.184210526315789380e-02,-1.879293431736560649e+02,8.817888868093483268e+00,1.523909416666787031e+00,1.268642206474987688e+01,-1.768001659702151396e-01,2.157452701678313822e+00,2.528354262311564682e+00,4.446141284889416312e+01,-4.122100255473344532e+01,1.666271829271770599e+01,-6.816029477038510720e+01,1.300518353636704774e+02,5.301907771096078470e+00,0.000000000000000000e+00
3.552631578947368363e-02,-8.739965546672542018e+01,9.273790021754331647e+00,1.465084020977999169e+00,1.494575785479337071e+01,-4.463514234588959739e-02,4.078222750673928809e-01,1.010520819215354749e+00,4.514894653053727325e+01,-4.114384062990843205e+01,1.859063611170983421e+01,-1.682392567853425192e+01,4.369831627591554479e+01,6.025728700162542140e+00,0.000000000000000000e+00
3.921052631578947345e-02,-6.841255178397675252e+01,9.855325879183153504e+00,1.427723339473777164e+00,1.597525611360664755e+01,-1.755383439340139906e-02,2.447595501612704894e-01,7.685861970996146209e-01,4.590733226047531446e+01,-4.106667870508341878e+01,2.051855393070196953e+01,-6.262334662707772281e+00,2.796073376337895411e+01,6.505252349559857095e+00,0.000000000000000000e+00
4.289473684210526327e-02,-6.088787962917317031e+01,1.059508613409446376e+01,1.398511623708668994e+00,1.653785302817200886e+01,-7.993204691132169137e-03,1.884754698156559660e-01,6.608023587237383811e-01,4.673312080194197193e+01,-4.098951678025840550e+01,2.244647174969411196e+01,-1.478474441861777677e+00,2.212305267750869575e+01,6.761357266008086953e+00,0.000000000000000000e+00
4.657894736842105310e-02,-5.715056321743050916e+01,1.149739590791421051e+01,1.372269006007837744e+00,1.693033315469384092e+01,-2.600779006661647907e-03,1.611070445523203887e-01,5.983705847409541700e-01,4.762280595117201898e+01,-4.091235485543339223e+01,2.437438956868624373e+01,1.341216094824034144e+00,1.952461941130064815e+01,6.833346769898883011e+00,0.000000000000000000e+00
5.026315789473684292e-02,-5.514694528022032216e+01,1.254346341099337891e+01,1.347146154104534421e+00,1.725865542697421517e+01,1.305234405247501089e-03,1.453276521599846938e-01,5.563215241935608457e-01,4.857287674820104684e+01,-4.083519293060838606e+01,2.630230738767837551e+01,3.220397139836251199e+00,1.838508529882938092e+01,6.765141324085565344e+00,0.000000000000000000e+00
5.394736842105263275e-02,-5.411023719296187551e+01,1.370070082405352174e+01,1.322808369114549576e+00,1.754199667848608613e+01,4.510932166399479748e-03,1.353366250608836197e-01,5.251926327546132534e-01,4.957986190670294491e+01,-4.075803100578337279e+01,2.823022520667051083e+01,4.555802010638970501e+00,1.804809319010283275e+01,6.595238556777546890e+00,0.000000000000000000e+00
5.763157894736842257e-02,-5.370342831647060677e+01,1.493102874832117877e+01,1.299617677765896762e+00,1.775961430564333909e+01,7.280123328268071903e-03,1.286927881542970775e-01,5.006252004836078129e-01,5.064036630928332272e+01,-4.068086908095835241e+01,3.015814302566264260e+01,5.539991177299754099e+00,1.823567155784385818e+01,6.351686964571174876e+00,0.000000000000000000e+00
6.131578947368421240e-02,-5.377293833820886704e+01,1.619617481359657774e+01,1.278242972148793344e+00,1.787318361472681261e+01,9.695477595446862912e-03,1.242338986546950713e-01,4.803672422309235301e-01,5.175109984674647023e+01,-4.060370715613333914e+01,3.208606084465478148e+01,6.280069906969046656e+00,1.883231838730168306e+01,6.050401066102791603e+00,0.000000000000000000e+00
6.500000000000000222e-02,-5.426353230989126075e+01,1.746032945075679876e+01,1.259489410897993933e+00,1.783657241412659289e+01,1.176834134911157806e-02,1.213984728154382242e-01,4.632100868296306073e-01,5.290889918450682927e+01,-4.052654523130833297e+01,3.401397866364691680e+01,6.837946127725118117e+00,1.980999641289477609e+01,5.694419091747082717e+00,0.000000000000000000e+00
6.868421052631579204e-02,-5.518985920177124171e+01,1.869158471350583284e+01,1.244243414023179062e+00,1.759899257841202314e+01,1.348029129119066721e-02,1.199815624448268558e-01,4.485744533059587424e-01,5.411074322760271116e+01,-4.044938330648331970e+01,3.594189648263905212e+01,7.244104983840713885e+00,2.120322141471368127e+01,5.271937675297097670e+00,0.000000000000000000e+00
7.236842105263158187e-02,-5.663639602321920563e+01,1.986417009833725800e+01,1.233469954805368696e+00,1.710515521123774363e+01,1.480188044636118055e-02,1.200709444469611753e-01,4.363752037366535608e-01,5.535376314695919575e+01,-4.037222138165830643e+01,3.786981430163118745e+01,7.498064094122270262e+00,2.310926053804709568e+01,4.750985576782423614e+00,0.000000000000000000e+00
7.605263157894737169e-02,-5.878295213199164948e+01,2.096475837431896139e+01,1.228212297926566610e+00,1.629528564940993363e+01,1.570533454499789539e-02,1.221091397929256334e-01,4.270655194293386803e-01,5.663524784597153428e+01,-4.029505945683329315e+01,3.979773212062332277e+01,7.555150954666615348e+00,2.570994806294820023e+01,4.067752908117148181e+00,0.000000000000000000e+00
7.973684210526316152e-02,-6.197174474981139269e+01,2.200972131869710324e+01,1.229534385208422398e+00,1.510842451690056976e+01,1.618105096463337902e-02,1.271360962001190087e-01,4.218944044324655640e-01,5.795264570991083986e+01,-4.021789753200827988e+01,4.172564993961543678e+01,7.287265618652384092e+00,2.932648386080248315e+01,3.103478786728794070e+00,0.000000000000000000e+00
8.342105263157895134e-02,-6.686956536443001653e+01,2.308950547341365578e+01,1.238322131880178256e+00,1.349381261006769250e+01,1.906177442141786943e-02,1.344076660582023686e-01,4.174071969830031037e-01,5.930356341014537236e+01,-4.014073560718327371e+01,4.365356775860756500e+01,6.378693760738386231e+00,3.454653467078065887e+01,1.641907291664302937e+00,0.000000000000000000e+00
8.710526315789474117e-02,-7.490033113439928059e+01,2.447660248816148254e+01,1.254947212266109613e+00,1.143015455877699083e+01,4.970287568511540244e-02,2.010535033884364164e-01,5.807932287957917605e-01,6.068576244608514259e+01,-4.006357368235826044e+01,4.558148557759969322e+01,4.035081111335642845e+00,4.255567775109076933e+01,-6.971534958358978074e-01,0.000000000000000000e+00
9.078947368421053099e-02,-8.966607574608670461e+01,2.685466831277989286e+01,1.279801600098873893e+00,8.894991922467198719e+00,8.320583306928878986e-02,3.146496481635009390e-01,7.700408866517585160e-01,6.209715401162185344e+01,-3.998641175753324717e+01,4.750940339659182143e+01,-1.935422197845014125e+00,5.624771822716158454e+01,-4.499349425239548061e+00,0.000000000000000000e+00
9.447368421052632081e-02,-1.238574393524375381e+02,3.158610406651610347e+01,1.321098719448266179e+00,5.417730166587858776e+00,1.055489579741345912e-01,4.382392461726639654e-01,7.813261810526448414e-01,6.353579267768956385e+01,-3.990924983270823390e+01,4.943732121558396386e+01,-1.899292464959314941e+01,8.596944947525398106e+01,-1.025990592240725441e+01,0.000000000000000000e+00
9.815789473684211064e-02,-2.884950682254813614e+02,4.001208594580474198e+01,1.432983035956658657e+00,-2.103880074160031199e+00,8.821457022012628435e-02,8.346455404778276854e-01,6.381584058714731000e-01,6.499986929356455789e+01,-3.983208790788322062e+01,5.136523903457609208e+01,-1.044812019008192863e+02,2.268090272050261547e+02,-1.699427033841673307e+01,0.000000000000000000e+00
3.184210526315789380e-02,-2.780739634689060154e+02,9.979847895864919494e+00,1.534922538804697201e+00,1.205541664698552040e+01,-3.099003213059052797e-01,5.136084412364895435e+00,4.078409200485043407e+00,4.446141284889417022e+01,-4.122100255473345243e+01,1.666271829271773797e+01,-1.253429942334514919e+02,2.011274300225979346e+02,-4.672867590248599434e-01,0.000000000000000000e+00
3.552631578947368363e-02,-1.234264542848898429e+02,1.010669246931997023e+01,1.489094277057653626e+00,1.357007151640083009e+01,-8.916680389586217892e-02,7.987743450080645458e-01,1.411383605905140559e+00,4.514894653053728035e+01,-4.114384062990843915e+01,1.859063611170984132e+01,-4.909596844980561059e+01,6.666620768603834790e+01,1.058564040149886365e+00,0.000000000000000000e+00
3.921052631578947345e-02,-9.522040008250687038e+01,1.044351131692254064e+01,1.461555705806946603e+00,1.403680431177554055e+01,-4.188749991812268370e-02,4.677110886968048331e-01,1.064846917227383782e+00,4.590733226047532867e+01,-4.106667870508342588e+01,2.051855393070198375e+01,-3.571212222714626705e+01,4.191292784857512288e+01,2.879562150689773947e+00,0.000000000000000000e+00
4.289473684210526327e-02,-8.784194338058719609e+01,1.115337178664247375e+01,1.444501213641112169e+00,1.390284362350567449e+01,-2.696401633609999543e-02,3.845223842489817190e-01,9.460396944114932705e-01,4.673312080194196483e+01,-4.098951678025840550e+01,2.244647174969411196e+01,-3.227567269460919874e+01,3.546615390126515877e+01,4.887281137213666860e+00,0.000000000000000000e+00
4.657894736842105310e-02,-9.370407488317012223e+01,1.239781451074773422e+01,1.439252187664577409e+00,1.309247954740453679e+01,-1.186577255200604863e-02,4.413564473900954410e-01,1.022035903752581909e+00,4.762280595117201898e+01,-4.091235485543339223e+01,2.437438956868624018e+01,-3.490854624771540671e+01,4.080416896485732536e+01,6.927777648182903647e+00,0.000000000000000000e+00
5.026315789473684292e-02,-1.206897702391910912e+02,1.432278836399422239e+01,1.452674368571165386e+00,1.121233411848487549e+01,4.528455045416476116e-02,8.919703799740515970e-01,1.624555111778740235e+00,4.857287674820103973e+01,-4.083519293060837896e+01,2.630230738767837551e+01,-4.750808575146660928e+01,6.477931731297496754e+01,8.797443853017785642e+00,0.000000000000000000e+00
5.394736842105263275e-02,-1.987788825458997906e+02,1.702035223045601242e+01,1.485380115720903893e+00,8.227321729871704292e+00,1.514543101952711690e-01,2.595809736636774279e+00,2.886781405094378972e+00,4.957986190670294491e+01,-4.075803100578337279e+01,2.823022520667051793e+01,-8.509463056046783436e+01,1.333373544878423616e+02,1.025133637160969968e+01,0.000000000000000000e+00
5.763157894736842257e-02,-1.333505995233869328e+02,2.046682495436546745e+01,1.418503424245177502e+00,1.094796278811826085e+01,9.467679535718639960e-02,1.039092347790850246e+00,1.710401655897900941e+00,5.064036630928333693e+01,-4.068086908095835241e+01,3.015814302566264615e+01,-5.050156283021571824e+01,7.784869673881055974e+01,1.104924092459146578e+01,0.000000000000000000e+00
6.131578947368421240e-02,-1.440058911244149726e+02,2.447274799972890946e+01,1.402461873904926160e+00,1.075596480835019975e+01,1.321549737167441452e-01,1.219676479329474317e+00,1.857561309692339124e+00,5.175109984674647734e+01,-4.060370715613333914e+01,3.208606084465478148e+01,-5.379359772375602233e+01,8.834080937127623656e+01,1.104161421062133286e+01,0.000000000000000000e+00
6.500000000000000222e-02,1.131772689817952937e+02,2.869744966008696352e+01,-1.322468054674294180e+00,1.657718380737132406e+02,2.285449122751412876e-01,-4.578338425751575791e-01,9.487827205532979313e-01,5.290889918450682927e+01,-4.052654523130833297e+01,3.401397866364691680e+01,7.666162028480341917e+01,-1.332212699148711010e+02,1.025248436362318571e+01,0.000000000000000000e+00
6.868421052631579204e-02,-6.378069443733798494e+01,3.274282929334686543e+01,1.096513315404126665e+00,2.606330373633515052e+01,4.692111002733424102e-02,1.766553643795650830e-01,5.519252114072457083e-01,5.411074322760271116e+01,-4.044938330648331259e+01,3.594189648263905212e+01,-1.041644017117698695e+01,2.092674298706504032e+01,8.896565167085027426e+00,0.000000000000000000e+00
7.236842105263158187e-02,6.084106665242997991e+01,3.627484669953468455e+01,-1.033158619246849819e+00,1.469734062281858655e+02,1.151467794582816950e-01,-1.230312948383178312e-01,5.150101927808845570e-01,5.535376314695919575e+01,-4.037222138165830643e+01,3.786981430163118745e+01,5.266996221689868918e+01,-8.646202131996213325e+01,7.316571603902097820e+00,0.000000000000000000e+00
7.605263157894737169e-02,-9.024060648010541641e+00,3.911607032606352163e+01,2.267327095096871858e-01,7.367583933419588504e+01,4.605545084652078874e-02,2.176093103596104389e-02,2.746998607595623754e-01,5.663524784597153428e+01,-4.029505945683330026e+01,3.979773212062332277e+01,1.789381929912641311e+01,-2.577763777102341436e+01,5.879963378549669883e+00,0.000000000000000000e+00
7.973684210526316152e-02,-2.727766133181958352e+01,4.127966611950680687e+01,5.839310376721893459e-01,5.209877157024443051e+01,5.061515421730022196e-02,5.196955278886487145e-02,3.174149842774022234e-01,5.795264570991086117e+01,-4.021789753200828699e+01,4.172564993961545099e+01,8.462310177929857957e+00,-1.005638064791865816e+01,4.876351795888307805e+00,0.000000000000000000e+00
8.342105263157895134e-02,-3.765894066049300193e+01,4.293419363138885103e+01,7.200360385485931047e-01,4.318941833829100574e+01,5.358784581169834943e-02,7.256449149823859801e-02,3.419500410301857807e-01,5.930356341014538657e+01,-4.014073560718325950e+01,4.365356775860759342e+01,2.753944851000074578e+00,-1.275739160031868380e+00,4.464843009747360369e+00,0.000000000000000000e+00
8.710526315789474117e-02,-4.604034898962859756e+01,4.435586228688724475e+01,8.040304903901114297e-01,3.726577963414604255e+01,5.505243666324934060e-02,8.937173292073416486e-02,3.554489126502832774e-01,6.068576244608516390e+01,-4.006357368235825334e+01,4.558148557759971453e+01,-1.872420140569367675e+00,5.820343392883088995e+00,4.683181607556536896e+00,0.000000000000000000e+00
9.078947368421053099e-02,-5.553940412535446569e+01,4.595571665252516169e+01,8.795441259831749958e-01,3.182805590786352923e+01,5.651412065318430628e-02,1.094650344143156540e-01,3.699662915161925358e-01,6.209715401162186765e+01,-3.998641175753324006e+01,4.750940339659184275e+01,-6.612806217302768630e+00,1.414114321087296844e+01,5.434753421349038049e+00,0.000000000000000000e+00
9.447368421052632081e-02,-7.210393709967262055e+01,4.836666913751646746e+01,9.799438761910008733e-01,2.496446284567628027e+01,6.018147637123508198e-02,1.523605119037663158e-01,4.084632313297009154e-01,6.353579267768958516e+01,-3.990924983270822679e+01,4.943732121558399228e+01,-1.400881016556240155e+01,2.908723240000159649e+01,6.318371091974622544e+00,0.000000000000000000e+00
9.815789473684211064e-02,-1.412696572247904783e+02,5.219198089024558840e+01,1.216900851204280931e+00,1.027671714011731297e+01,2.096379741406810271e-01,6.744814554430972331e-01,1.037725510844813348e+00,6.499986929356457210e+01,-3.983208790788320641e+01,5.136523903457612761e+01,-4.670136383007450576e+01,9.016697092329930285e+01,6.381357945419260602e+00,0.000000000000000000e+00
3.184210526315789380e-02,-4.673365342764080310e+01,1.078841299770525453e+01,1.343921828670124441e+00,2.299895122169814954e+01,1.553086755190672547e-03,1.272394927265941278e-01,5.743613582728555045e-01,4.632236631677766781e+01,-4.322170103412484110e+01,1.666271829271773086e+01,-4.307183434306866232e+00,-1.568499804309020362e+00,-5.874305295012477224e+00,0.000000000000000000e+00
3.552631578947368363e-02,-4.714538558226537646e+01,1.168737594640050936e+01,1.327794412154175818e+00,2.281187301140046486e+01,3.565034118749060843e-03,1.257933324017933008e-01,5.608889977186916065e-01,4.719206803855778531e+01,-4.337602488377486054e+01,1.859063611170986619e+01,-5.143240076424440588e+00,-1.383031785262062385e+00,-6.903260165309356822e+00,0.000000000000000000e+00
3.921052631578947345e-02,-4.797757237191316193e+01,1.261040802901061753e+01,1.313770274029653295e+00,2.250428582613301387e+01,5.352358870843391958e-03,1.262875695478068716e-01,5.516211215761710474e-01,4.812382275194595138e+01,-4.353034873342488709e+01,2.051855393070197664e+01,-6.106732593898058781e+00,-1.609487822699236403e+00,-7.908145901691360002e+00,0.000000000000000000e+00
4.289473684210526327e-02,-4.901090353957199852e+01,1.356905051867803103e+01,1.300703763506343646e+00,2.214183062097083621e+01,7.075542418172729719e-03,1.275325422494170691e-01,5.437424689409546819e-01,4.911409891976308018e+01,-4.368467258307491363e+01,2.244647174969410841e+01,-7.069427355340607733e+00,-2.068665966377011500e+00,-8.877421231016077385e+00,0.000000000000000000e+00
4.657894736842105310e-02,-5.004289744702164455e+01,1.456640742477445727e+01,1.287544433171201597e+00,2.178469359928183735e+01,8.826315935723933609e-03,1.284939219369254926e-01,5.349794008566516323e-01,5.015943056968001201e+01,-4.383899643272494018e+01,2.437438956868624018e+01,-7.922372683400446647e+00,-2.589663839878213025e+00,-9.807982143911782913e+00,0.000000000000000000e+00
5.026315789473684292e-02,-5.103953457343584432e+01,1.559687611641566640e+01,1.274224305592500217e+00,2.143676958100611785e+01,1.058802955224174072e-02,1.289861542449390330e-01,5.249810913631206555e-01,5.125644938330731293e+01,-4.399332028237496672e+01,2.630230738767837551e+01,-8.647265913448194397e+00,-3.143766132539980163e+00,-1.070543127126270910e+01,0.000000000000000000e+00
