theta2_rad,w4_over_w2,MA,tau4_Nm,Ax,Ay,Bx,By,Cx,Cy,Dx,Dy
1.0466008241003848,0.5066804305009498,1.9736305959385685,-0.19736305959385686,7.562033573319736,1.2661957381094489,7.562033573319736,1.266195738109449,7.563411196174481,1.2653992707190178,7.563411196174486,1.2653992707190196
1.0310157164110678,0.5034841750184427,1.986159743676889,-0.1986159743676889,7.718912778311667,1.2985868666601057,7.718912778311668,1.2985868666601088,7.720281350363869,1.297766912112196,7.720281350363867,1.2977669121121975
1.0154306087217513,0.5001303189366979,1.9994788600820084,-0.19994788600820085,7.884868597639625,1.332908613052325,7.884868597639628,1.3329086130523238,7.88622787940319,1.33206516195439,7.886227879403187,1.332065161954389
0.9998455010324341,0.49661451928528777,2.0136342397704543,-0.20136342397704543,8.06046276484069,1.3692852747705313,8.060462764840691,1.3692852747705315,8.061812515856165,1.3684183150703118,8.061812515856165,1.368418315070311
0.9842603933431174,0.4929322821034532,2.028676222487954,-0.20286762224879543,8.246303532814709,1.4078519505959903,8.246303532814709,1.40785195059599,8.247643511368869,1.4069614675649456,8.247643511368866,1.406961467564947
0.9686752856538003,0.4890789475631152,2.044659670964371,-0.2044659670964371,8.443050541662174,1.4487556808729387,8.443050541662176,1.448755680872939,8.444380504502014,1.4478416571046357,8.444380504502014,1.4478416571046369
0.9530901779644835,0.4850497036246182,2.061644389280781,-0.20616443892807815,8.65141962742549,1.4921566178300836,8.651419627425492,1.4921566178300802,8.65273932942688,1.4912190332825686,8.65273932942688,1.4912190332825668
0.9375050702751666,0.48083956893929525,2.0796957334562607,-0.2079695733456261,8.8721889532518,1.5382294659953164,8.872188953251804,1.538229465995316,8.87349814708396,1.5372682980540586,8.873498147083966,1.53726829805406
0.921919962585849,0.4764434039516985,2.0988851807073803,-0.20988851807073802,9.10620524585621,1.587164992774925,9.106205245856211,1.5871649927749212,9.107503681602894,1.5861802163671348,9.107503681602896,1.586180216367133
0.906334854896532,0.4718559011296364,2.1192910751057084,-0.21192910751057087,9.354391365920247,1.6391718260526744,9.354391365920243,1.6391718260526722,9.35567879068556,1.6381634137984236,9.355678790685559,1.6381634137984242
0.890749747207215,0.4670715899601774,2.140999413141913,-0.2140999413141913,9.617754520723713,1.6944784301673117,9.617754520723713,1.6944784301673095,9.619030678202131,1.6934463525876349,9.61903067820213,1.6934463525876362
